episode,reward,score,steps,epsilon,loss,avg_reward_100
5941,75.09999999999997,8,138,0.01,78.58632616720338,90.90399999999993
5942,41.7,5,36,0.01,47.92375980483161,91.65299999999992
5943,115.39999999999998,12,146,0.01,60.12929817095195,90.17899999999995
5944,65.10000000000005,7,82,0.01,52.06765863372058,90.71299999999994
5945,222.39999999999955,21,200,0.01,55.99168815851212,90.93899999999994
5946,0.6999999999999993,1,10,0.01,72.7852819442749,93.16399999999994
5947,186.9999999999998,19,173,0.01,64.24930571958508,91.38699999999993
5948,75.59999999999995,8,85,0.01,57.9181616895339,91.84699999999995
5949,110.89999999999988,12,88,0.01,49.38947322693738,92.50699999999998
5950,93.1,10,84,0.01,69.53027415275574,92.40699999999995
5951,0.20000000000000107,1,9,0.01,59.2319533030192,92.50299999999996
5952,208.69999999999976,20,200,0.01,67.1030352640152,91.66299999999995
5953,158.0999999999997,16,164,0.01,62.96841172183432,93.20899999999995
5954,155.89999999999975,16,162,0.01,65.63105217615764,94.78899999999994
5955,222.19999999999956,21,200,0.01,63.160971879959106,94.64399999999995
5956,157.09999999999974,16,139,0.01,51.904173013975296,96.26199999999993
5957,125.89999999999989,13,107,0.01,49.63131192465809,96.16099999999994
5958,86.4999999999999,9,150,0.01,67.3227420202891,95.83299999999994
5959,126.59999999999985,13,123,0.01,60.93574164941059,96.69599999999993
5960,178.89999999999966,18,180,0.01,58.10381264156766,97.22699999999993
5961,102.89999999999999,11,88,0.01,60.93164807016199,98.08799999999995
5962,52.30000000000004,6,68,0.01,64.45872033343596,98.69899999999994
5963,178.39999999999966,18,188,0.01,57.152200564425044,97.56499999999993
5964,103.1,11,60,0.01,57.00258700052897,98.71799999999992
5965,62.30000000000004,7,64,0.01,59.61017419397831,99.63499999999993
5966,21.600000000000016,3,31,0.01,42.84549799273091,98.48399999999992
5967,20.000000000000007,3,29,0.01,56.30976359597568,97.4499999999999
5968,0.40000000000000036,1,7,0.01,104.57924570356097,97.5399999999999
5969,209.19999999999973,20,200,0.01,66.53529950380326,96.07999999999993
5970,83.69999999999997,9,104,0.01,62.00621920365553,97.3389999999999
5971,220.99999999999963,21,200,0.01,59.941109223365785,95.98499999999993
5972,177.09999999999982,18,175,0.01,59.1718431363787,97.66199999999992
5973,0.40000000000000036,1,9,0.01,53.66484811570909,98.07399999999993
5974,84.39999999999998,9,113,0.01,51.84508701341342,95.98299999999993
5975,192.89999999999952,18,200,0.01,65.30855001211167,96.19599999999993
5976,0.40000000000000036,1,11,0.01,72.71994217959318,97.92799999999994
5977,166.7999999999998,16,200,0.01,60.84422208070755,96.45799999999991
5978,161.99999999999977,18,200,0.01,67.0409108018875,96.64799999999993
5979,20.60000000000001,3,33,0.01,66.88313333915941,97.83599999999991
5980,209.09999999999965,21,184,0.01,64.8822588816933,97.00899999999993
5981,0.40000000000000036,1,11,0.01,92.00657341697,97.83799999999992
5982,42.80000000000003,5,53,0.01,60.75396266073551,96.57399999999994
5983,177.59999999999968,17,200,0.01,67.7203351855278,96.88099999999993
5984,77.99999999999999,9,103,0.01,65.36650918756874,98.65299999999993
5985,96.29999999999991,10,128,0.01,70.39498232677579,99.43199999999993
5986,197.09999999999982,20,184,0.01,64.74275891418043,100.39199999999991
5987,154.6999999999999,16,103,0.01,58.76972991980395,102.31099999999991
5988,146.79999999999967,15,133,0.01,72.50365829109249,102.85799999999992
5989,40.40000000000001,5,43,0.01,89.5723392797071,103.16199999999989
5990,105.79999999999991,11,100,0.01,60.308365964889525,102.9279999999999
5991,106.39999999999988,11,127,0.01,61.79561298850953,102.74099999999987
5992,147.99999999999977,15,151,0.01,80.44151603622942,101.69899999999988
5993,81.49999999999999,9,52,0.01,61.52858510384193,102.34599999999989
5994,84.69999999999996,9,76,0.01,56.43642143199318,101.99499999999989
5995,209.2999999999997,21,182,0.01,65.30130184613742,101.2739999999999
5996,50.60000000000004,10,161,0.01,72.37360111674907,102.20799999999988
5997,0.7000000000000011,1,12,0.01,71.7104062239329,102.50799999999988
5998,21.100000000000016,3,36,0.01,56.269925885730316,101.24399999999989
5999,0.7000000000000011,1,30,0.01,76.26174478530884,99.8729999999999
6000,126.99999999999987,12,200,0.01,72.28764683961869,98.60599999999991
6001,84.99999999999997,9,97,0.01,66.64979102931072,98.40099999999991
6002,43.00000000000003,5,59,0.01,64.70682289640783,98.52599999999991
6003,42.90000000000002,5,58,0.01,78.63557675789143,96.84599999999993
6004,22.20000000000001,3,31,0.01,72.89005956342143,95.5819999999999
6005,102.89999999999996,11,76,0.01,72.31025019444917,95.38699999999992
6006,113.79999999999997,12,72,0.01,56.9199333190918,95.0749999999999
6007,62.200000000000045,7,71,0.01,62.39457016259852,95.58499999999991
6008,64.70000000000003,7,94,0.01,81.37712409648489,95.39599999999992
6009,106.19999999999993,11,127,0.01,71.74993314893227,95.40899999999992
6010,147.1999999999998,15,133,0.01,58.414132620158945,95.61199999999994
6011,53.500000000000036,6,60,0.01,62.072646077473955,96.97799999999992
6012,116.39999999999988,12,129,0.01,68.78390827844309,96.4789999999999
6013,84.10000000000001,9,78,0.01,72.55675829985204,97.0229999999999
6014,48.800000000000004,6,32,0.01,58.94405320286751,97.64699999999992
6015,0.6999999999999993,1,28,0.01,49.65753500802176,96.9809999999999
6016,168.19999999999973,17,157,0.01,69.45238010746658,94.4639999999999
6017,118.4999999999998,12,118,0.01,71.01801264488091,94.6769999999999
6018,105.89999999999993,11,100,0.01,62.57108390808106,94.6049999999999
6019,19.500000000000007,3,14,0.01,66.38870702471051,95.3329999999999
6020,271.09999999999974,26,200,0.01,71.74481157064437,94.3919999999999
6021,124.69999999999993,13,98,0.01,68.29020423305278,95.84699999999992
6022,42.10000000000002,5,34,0.01,59.36016601674697,95.03099999999989
6023,63.2,7,47,0.01,69.61136921415938,94.4509999999999
6024,127.29999999999984,13,166,0.01,61.82472490402589,94.2419999999999
6025,123.59999999999977,13,126,0.01,58.73407079303075,95.51399999999988
6026,189.49999999999966,19,182,0.01,60.161761700452026,95.60199999999992
6027,135.99999999999983,14,154,0.01,77.70083017163462,97.0689999999999
6028,72.69999999999999,8,90,0.01,73.04021201133727,97.18699999999991
6029,0.09999999999999964,1,16,0.01,58.838892221450806,97.37599999999992
6030,41.200000000000045,5,101,0.01,70.0027506705558,96.53699999999992
6031,1.0999999999999979,1,20,0.01,95.97654256820678,96.12199999999993
6032,0.20000000000000107,1,7,0.01,105.85716901506696,95.51999999999992
6033,61.70000000000003,7,50,0.01,64.54573677062989,94.89999999999996
6034,219.99999999999957,21,200,0.01,62.85004979133606,95.51699999999997
6035,-0.1999999999999975,1,13,0.01,83.49396969721867,97.49899999999997
6036,64.00000000000001,7,67,0.01,71.66722018683134,96.88899999999995
6037,0.3000000000000007,1,10,0.01,82.4752121925354,96.69299999999996
6038,0.5,1,8,0.01,71.22643518447876,95.96299999999994
6039,92.19999999999997,10,53,0.01,75.08686337381039,94.73699999999995
6040,20.900000000000013,3,29,0.01,82.83166000760835,95.03199999999994
6041,42.200000000000024,5,41,0.01,58.41910197095173,95.03499999999993
6042,95.69999999999995,10,104,0.01,74.98962891101837,94.70599999999993
6043,83.19999999999996,9,75,0.01,63.658896160125735,95.24599999999992
6044,42.90000000000003,5,44,0.01,72.37218163230203,94.92399999999994
6045,21.30000000000001,3,24,0.01,57.091582894325256,94.70199999999996
6046,20.500000000000007,3,12,0.01,69.68540875116985,92.69099999999993
6047,207.1999999999997,21,180,0.01,79.97328777843052,92.88899999999992
6048,158.99999999999974,16,149,0.01,67.6007345058774,93.09099999999991
6049,127.59999999999982,13,121,0.01,70.04097717064471,93.92499999999993
6050,125.59999999999991,13,107,0.01,71.41280826229915,94.0919999999999
6051,0.3000000000000007,1,8,0.01,86.74669814109802,94.41699999999987
6052,40.90000000000002,5,43,0.01,52.883875702702724,94.41799999999988
6053,240.29999999999959,23,200,0.01,71.8849766778946,92.73999999999991
6054,231.29999999999964,22,200,0.01,70.45794599056244,93.56199999999988
6055,74.00000000000004,8,70,0.01,60.52818254743303,94.31599999999987
6056,42.40000000000001,5,39,0.01,53.86203860013913,92.83399999999989
6057,179.29999999999967,18,188,0.01,69.36824016368135,91.68699999999988
6058,187.99999999999977,19,165,0.01,66.22975308389374,92.22099999999988
6059,124.69999999999979,13,116,0.01,66.38010664232846,93.23599999999988
6060,204.29999999999967,21,174,0.01,74.70132172792808,93.21699999999986
6061,165.5999999999998,16,200,0.01,74.79166548728944,93.47099999999988
6062,62.400000000000034,7,69,0.01,54.52287897856339,94.09799999999989
6063,200.79999999999964,19,200,0.01,74.31117265224457,94.19899999999987
6064,185.79999999999978,19,193,0.01,54.41370954414723,94.42299999999989
6065,127.29999999999981,13,130,0.01,67.71468318058895,95.24999999999987
6066,61.20000000000003,7,47,0.01,60.157101083309094,95.89999999999988
6067,85.89999999999992,9,126,0.01,65.69630989195808,96.29599999999988
6068,0.20000000000000107,1,7,0.01,68.97130530221122,96.95499999999987
6069,147.3999999999997,15,135,0.01,69.48996812325937,96.95299999999986
6070,30.00000000000002,4,49,0.01,68.35219046534324,96.33499999999985
6071,62.50000000000003,7,82,0.01,66.55786898077989,95.79799999999989
6072,73.60000000000005,8,58,0.01,81.04569532131326,94.21299999999988
6073,229.39999999999958,22,200,0.01,67.59174605846405,93.17799999999988
6074,178.99999999999977,17,200,0.01,62.23543364524841,95.46799999999989
6075,106.09999999999991,11,104,0.01,57.039387638752274,96.41399999999989
6076,73.9,8,64,0.01,62.89798777550459,95.54599999999989
6077,61.5,7,43,0.01,80.69007159388343,96.28099999999989
6078,219.09999999999965,21,200,0.01,67.39837639570236,95.2279999999999
6079,0.5999999999999996,1,11,0.01,74.48665584217419,95.79899999999991
6080,63.40000000000002,7,67,0.01,66.89927135296722,95.5989999999999
6081,84.09999999999994,9,100,0.01,48.68756733894348,94.1419999999999
6082,22.200000000000017,3,39,0.01,54.37708673721705,94.9789999999999
6083,94.59999999999998,10,87,0.01,73.19166705800198,94.77299999999993
6084,144.69999999999982,15,130,0.01,58.689011353712814,93.9429999999999
6085,167.1999999999998,17,157,0.01,67.33576713246146,94.60999999999989
6086,21.300000000000004,3,28,0.01,93.61028834751674,95.31899999999989
6087,0.8000000000000007,1,13,0.01,109.94493873302753,93.56099999999986
6088,72.20000000000002,8,58,0.01,63.747148135612754,92.02199999999988
6089,166.79999999999984,17,145,0.01,69.11275342086266,91.27599999999985
6090,124.09999999999994,13,89,0.01,62.285960883237,92.53999999999988
6091,63.70000000000006,7,87,0.01,67.87475365605847,92.72299999999989
6092,43.700000000000024,5,68,0.01,66.56553375019746,92.29599999999988
6093,146.19999999999985,15,163,0.01,60.4720370579351,91.25299999999989
6094,0.3000000000000007,1,8,0.01,87.90306663513184,91.89999999999989
6095,161.39999999999964,15,200,0.01,75.9327419257164,91.05599999999987
6096,148.29999999999978,15,167,0.01,66.59907958893005,90.57699999999988
6097,128.19999999999976,13,171,0.01,63.765968121980364,91.55399999999987
6098,62.900000000000006,7,64,0.01,59.348791629076004,92.82899999999987
6099,134.59999999999994,14,115,0.01,71.27410404371179,93.24699999999986
6100,124.79999999999993,13,115,0.01,63.26016565405804,94.58599999999986
6101,0.8000000000000007,1,11,0.01,74.25770564512773,94.5639999999999
6102,115.09999999999991,12,94,0.01,75.79576028154251,93.72199999999988
6103,94.89999999999999,10,90,0.01,59.11587988005744,94.44299999999988
6104,112.89999999999993,12,61,0.01,79.56313247367984,94.96299999999988
6105,125.79999999999984,13,161,0.01,60.777786616212836,95.86999999999988
6106,198.89999999999975,20,173,0.01,64.24649629427519,96.09899999999989
6107,42.60000000000002,5,43,0.01,54.44640468996624,96.94999999999986
6108,42.800000000000026,5,49,0.01,49.412547656467986,96.75399999999986
6109,115.39999999999988,12,111,0.01,57.88050407547134,96.53499999999985
6110,0.6999999999999993,1,12,0.01,68.99712705612183,96.62699999999987
6111,40.60000000000001,5,25,0.01,61.79792434692383,95.16199999999988
6112,105.19999999999997,11,113,0.01,75.68118283600934,95.0329999999999
6113,41.00000000000003,5,37,0.01,77.29631441992683,94.92099999999989
6114,147.2999999999997,15,190,0.01,75.54093114451358,94.48999999999991
6115,53.50000000000003,6,62,0.01,70.67263209435248,95.4749999999999
6116,127.39999999999984,13,119,0.01,58.78894753816749,96.0029999999999
6117,116.19999999999983,12,119,0.01,60.53361289240733,95.59499999999989
6118,93.7,10,87,0.01,66.26986214210247,95.57199999999993
6119,94.99999999999996,10,113,0.01,70.13894271006626,95.44999999999995
6120,42.90000000000003,5,50,0.01,59.41637495040894,96.20499999999994
6121,160.59999999999965,15,200,0.01,79.8595269203186,93.92299999999997
6122,63.700000000000045,7,70,0.01,73.33195048740932,94.28199999999997
6123,115.29999999999993,12,110,0.01,65.4644336830486,94.49799999999996
6124,188.59999999999974,18,200,0.01,65.51553772449493,95.01899999999996
6125,189.9999999999997,19,176,0.01,61.01523853161118,95.63199999999995
6126,169.5999999999996,17,161,0.01,54.80862641778792,96.29599999999996
6127,82.90000000000003,9,66,0.01,57.40170896414554,96.09699999999995
6128,126.2999999999999,13,122,0.01,61.53726354583365,95.56599999999995
6129,231.1999999999996,23,198,0.01,61.973599178622464,96.10199999999993
6130,176.89999999999972,18,179,0.01,69.19874756562643,98.41299999999994
6131,104.59999999999994,11,117,0.01,51.13561397536188,99.76999999999992
6132,72.20000000000005,8,66,0.01,70.30944988944314,100.80499999999992
6133,95.49999999999993,10,113,0.01,59.56513322982113,101.52499999999995
6134,62.00000000000003,7,47,0.01,48.448062145963625,101.86299999999991
6135,168.9999999999997,16,200,0.01,66.65922333240509,100.28299999999992
6136,41.800000000000004,5,40,0.01,61.80823777914047,101.97499999999992
6137,109.79999999999988,12,129,0.01,67.93099888350612,101.75299999999991
6138,202.19999999999962,19,200,0.01,63.22161587238312,102.8479999999999
6139,21.199999999999996,3,19,0.01,42.007053425437526,104.8649999999999
6140,114.29999999999987,12,92,0.01,59.718478389408276,104.15499999999992
6141,86.90000000000005,13,200,0.01,52.40505360364914,105.08899999999988
6142,63.60000000000002,7,55,0.01,52.73637958006425,105.53599999999987
6143,0.10000000000000142,1,8,0.01,92.41767382621765,105.21499999999988
6144,211.39999999999958,20,200,0.01,58.23823763608932,104.38399999999989
6145,93.59999999999992,10,117,0.01,53.89497886967455,106.06899999999989
6146,126.89999999999978,13,154,0.01,59.05808799297779,106.79199999999987
6147,10.799999999999997,2,15,0.01,56.43166859944662,107.85599999999988
6148,0.40000000000000036,1,9,0.01,65.8131857977973,105.89199999999987
6149,204.89999999999975,20,200,0.01,60.59726085662842,104.30599999999986
6150,21.70000000000001,3,24,0.01,56.01017187039057,105.07899999999987
6151,-1.7763568394002505e-15,1,27,0.01,58.97616923296893,104.03999999999988
6152,63.00000000000004,7,67,0.01,65.19554931014332,104.03699999999986
6153,64.00000000000003,7,71,0.01,62.00748524195711,104.25799999999987
6154,125.89999999999992,13,149,0.01,53.95712622060072,102.49499999999989
6155,73.8,8,91,0.01,47.168467946104954,101.44099999999987
6156,84.79999999999995,9,98,0.01,59.7446122364122,101.43899999999987
6157,93.80000000000001,10,111,0.01,52.10241037660891,101.86299999999987
6158,188.99999999999957,18,200,0.01,51.75556095123291,101.00799999999985
6159,82.79999999999998,9,61,0.01,61.830026485880865,101.01799999999986
6160,104.8999999999999,11,104,0.01,63.53351042820857,100.59899999999988
6161,93.39999999999999,10,130,0.01,67.78347283510061,99.60499999999988
6162,209.39999999999955,20,200,0.01,59.179335417747495,98.88299999999987
6163,125.69999999999987,13,118,0.01,50.19750233423912,100.35299999999987
6164,103.89999999999999,11,96,0.01,64.74760838846366,99.60199999999988
6165,137.99999999999983,14,174,0.01,69.72856501875252,98.78299999999989
6166,166.9999999999998,17,181,0.01,58.24806466550458,98.88999999999989
6167,167.99999999999972,17,152,0.01,56.833956724718995,99.94799999999991
6168,62.300000000000026,7,41,0.01,53.91199663208752,100.76899999999989
6169,134.79999999999987,14,123,0.01,62.879224823742376,101.38999999999987
6170,31.300000000000004,4,66,0.01,57.49649703141415,101.26399999999987
6171,104.19999999999996,11,118,0.01,68.03648795111705,101.27699999999986
6172,19.60000000000001,3,33,0.01,52.82599194844564,101.69399999999987
6173,42.800000000000026,5,47,0.01,68.8522862170605,101.15399999999988
6174,186.99999999999974,18,200,0.01,53.32299335718155,99.2879999999999
6175,21.10000000000001,3,40,0.01,53.98337979316712,99.3679999999999
6176,83.19999999999999,9,97,0.01,60.01460955806614,98.51799999999992
6177,178.39999999999964,18,191,0.01,57.879780157698384,98.61099999999993
6178,126.19999999999987,13,145,0.01,53.37162804768003,99.77999999999993
6179,146.69999999999982,15,120,0.01,55.901174072424574,98.85099999999993
6180,0.8000000000000007,1,11,0.01,40.69205734946511,100.31199999999994
6181,85.29999999999997,9,108,0.01,66.18382037127459,99.68599999999991
6182,84.10000000000001,9,82,0.01,59.669353671190215,99.69799999999992
6183,156.09999999999974,16,157,0.01,54.792303361710466,100.31699999999992
